customer_id,customer_first_name,customer_last_name,product_name,category_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_id,shipping_type,days_for_shipment_scheduled,days_for_shipment_real,order_item_discount,sales_per_order,order_quantity,profit_per_order,order_update,ship_update
C_ID_71276,Mary,Französisch,"DAX Clear Channel Poster Frame",Furniture,Consumer,Charlotte,"North Carolina","United States",South,"Advance shipping",O_ID_3000818,"Standard Class",4,2,50,200,1,15,2020-12-02,2020-01-15
C_ID_63461,Mary,Katz,"Acco 6 Outlet Guardian Standard Surge Suppressor","Office Supplies",Consumer,Charlotte,"North Carolina","United States",South,"Advance shipping",O_ID_3000819,"Standard Class",4,2,15,60,1,6.75,2020-12-10,2020-07-17
C_ID_67586,Tiffany,Bensley,"GBC Premium Transparent Covers with Diagonal Lined Pattern","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Advance shipping",O_ID_3000820,"Standard Class",4,2,33,130,1,28.27,2020-03-12,2020-05-12
C_ID_62161,Quynn,Fortune-,"GBC Instant Index System for Binding Systems","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Advance shipping",O_ID_3000821,"Standard Class",4,2,89,357,4,-138.47,2020-10-24,2020-10-26
C_ID_63141,Amanda,Fortune-,"GBC DocuBind P400 Electric Binding System","Office Supplies",Consumer,Charlotte,"North Carolina","United States",South,"Advance shipping",O_ID_3000822,"Standard Class",4,2,50,200,1,39,2020-12-12,2020-09-17
C_ID_65576,Anna,Fortune-,"Avery 485","Office Supplies",Consumer,Charlotte,"North Carolina","United States",South,"Advance shipping",O_ID_3000823,"Standard Class",4,2,100,400,1,84,2020-09-25,2020-09-27
C_ID_64084,Sarah,Jordon,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2" x 11"""","Office Supplies",Corporate,"Los Angeles",California,"United States",West,"Late delivery",O_ID_3061714,"Second Class",2,5,85,300,5,190.88,2020-06-02,2020-04-09
C_ID_64451,Mary,Shonely,"Memorex Micro Travel Drive 16 GB",Technology,Corporate,Springfield,Missouri,"United States",Central,"Advance shipping",O_ID_3000825,"Standard Class",4,2,33,130,1,26.32,2020-08-24,2020-08-26
C_ID_45196,Douglas,Shonely,"Microsoft Natural Keyboard Elite",Technology,Consumer,Springfield,Missouri,"United States",Central,"Advance shipping",O_ID_3000826,"Standard Class",4,2,75,300,1,-14.17,2020-09-20,2020-09-22
C_ID_47801,Mary,Shonely,"Logitech Illuminated Ultrathin Keyboard with Backlighting",Technology,Consumer,Denver,Colorado,"United States",West,"Advance shipping",O_ID_3000827,"Standard Class",4,2,0,130,1,-29.25,2020-08-20,2020-08-22
C_ID_42676,Joshua,Shonely,"Apple iPhone 5S",Technology,Consumer,Denver,Colorado,"United States",West,"Advance shipping",O_ID_3000828,"Standard Class",4,2,0,100,1,49,2020-08-01,2020-08-03
C_ID_67541,Joshua,Shonely,"Xerox 1956","Office Supplies",Corporate,"New York City","New York","United States",East,"Advance shipping",O_ID_3000829,"Standard Class",4,2,0,200,1,37.6,2020-08-01,2020-08-03
C_ID_64821,Hiroko,Nunn,"SAFCO Commercial Wire Shelving, Black","Office Supplies",Corporate,Glendale,Arizona,"United States",West,"Advance shipping",O_ID_3000830,"Standard Class",4,2,0,31,1,4.66,2020-03-13,2020-05-13
C_ID_63576,Bobby,Phan,"WD My Passport Ultra 2TB Portable External Hard Drive",Technology,Consumer,"New York City","New York","United States",East,"Advance shipping",O_ID_3000831,"Standard Class",4,2,4,500,3,-290.25,2020-07-27,2020-07-29
C_ID_70346,William,Phan,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Consumer,"New York City","New York","United States",East,"Advance shipping",O_ID_3000832,"Standard Class",4,2,1,500,3,5.04,2020-07-03,2020-02-10
C_ID_65051,Kathleen,Phan,"#10- 4 1/8" x 9 1/2"" Recycled Envelopes"","Office Supplies",Consumer,Bangor,Maine,"United States",East,"Advance shipping",O_ID_3000833,"Standard Class",4,2,18,452,4,195.28,2020-10-19,2020-10-21
C_ID_45196,Amanda,Nguyen,"OIC Colored Binder Clips, Assorted Sizes","Office Supplies",Consumer,"Pleasant Grove",Utah,"United States",West,"Advance shipping",O_ID_3000834,"Standard Class",4,2,7,130,1,34.58,2020-03-10,2020-05-10
C_ID_56677,Jacob,Daly,"Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset",Technology,"Home Office",Deltona,Florida,"United States",South,"Late delivery",O_ID_3062624,"Standard Class",4,5,65,500,5,104.39,2020-05-27,2020-06-01
C_ID_47871,Mary,Zypern,"9-3/4 Diameter Round Wall Clock",Furniture,Corporate,"Pleasant Grove",Utah,"United States",West,"Advance shipping",O_ID_3000836,"Standard Class",4,2,11,200,1,14.17,2020-08-20,2020-08-22
C_ID_63256,Danielle,Nguyen,"Honeywell Quietcare HEPA Air Cleaner","Office Supplies",Corporate,"Pleasant Grove",Utah,"United States",West,"Advance shipping",O_ID_3000837,"Standard Class",4,2,22,400,4,-85.05,2020-11-12,2020-09-16
C_ID_66866,Mary,Nguyen,"Wilson Jones data.warehouse D-Ring Binders with DublLock","Office Supplies",Consumer,Bangor,Maine,"United States",East,"Advance shipping",O_ID_3000838,"Standard Class",4,2,7,130,1,23.09,2020-03-11,2020-05-11
C_ID_53878,Mary,Lampkin,"DMI Arturo Collection Mission-style Design Wood Chair",Furniture,"Home Office",Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3062644,"Standard Class",4,5,80,200,5,15.54,2020-04-26,2020-05-01
C_ID_67541,Mary,Haberlin,"Self-Adhesive Address Labels for Typewriters by Universal","Office Supplies",Corporate,Bangor,Maine,"United States",East,"Advance shipping",O_ID_3000840,"Standard Class",4,2,14,200,1,65.1,2020-08-20,2020-08-22
C_ID_68186,Amanda,Nguyen,"Xerox 1916","Office Supplies",Corporate,"Pleasant Grove",Utah,"United States",West,"Advance shipping",O_ID_3000841,"Standard Class",4,2,14,200,1,66.96,2020-03-10,2020-05-10
C_ID_54298,Mary,Schmidt,"Maxell 4.7GB DVD-RW 3/Pack",Technology,"Home Office",Houston,Texas,"United States",Central,"Late delivery",O_ID_3062665,"Standard Class",4,5,85,200,5,51.87,2020-04-20,2020-04-25
C_ID_65976,Mary,Phan,"Smead Adjustable Mobile File Trolley with Lockable Top","Office Supplies","Home Office","Los Angeles",California,"United States",West,"Advance shipping",O_ID_3000843,"Standard Class",4,2,21,300,1,131.12,2020-03-11,2020-05-11
C_ID_67881,Mary,Zypern,"Memorex Micro Travel Drive 4 GB",Technology,"Home Office","Texas City",Texas,"United States",Central,"Advance shipping",O_ID_3000844,"Standard Class",4,2,9,100,1,15.47,2020-04-12,2020-06-12
C_ID_65756,Joshua,Zypern,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",Furniture,Consumer,Meriden,Connecticut,"United States",East,"Advance shipping",O_ID_3000845,"Standard Class",4,2,36,400,1,163.79,2020-08-01,2020-08-03
C_ID_53318,Mary,Wasserman,"Memorex Micro Travel Drive 32 GB",Technology,Consumer,Raleigh,"North Carolina","United States",South,"Late delivery",O_ID_3062666,"Standard Class",4,5,100,200,5,4,2020-04-20,2020-04-25
C_ID_64456,William,Haberlin,"Xerox 1884","Office Supplies",Consumer,"New York City","New York","United States",East,"Advance shipping",O_ID_3000847,"Standard Class",4,2,30,500,3,67.5,2020-07-03,2020-02-10
C_ID_68971,Sarah,Haberlin,"White Computer Printout Paper by Universal","Office Supplies","Home Office","San Francisco",California,"United States",West,"Advance shipping",O_ID_3000848,"Standard Class",4,2,16,500,3,-54.34,2020-07-25,2020-07-27
C_ID_64091,Mary,Jones,"Staple magnet","Office Supplies",Consumer,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3000849,"Standard Class",4,2,60,120,1,122.39,2020-04-12,2020-06-12
C_ID_62416,Mary,Kiefer,"Acme Box Cutter Scissors","Office Supplies",Consumer,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3000850,"Standard Class",4,2,20,130,4,-20.55,2020-11-11,2020-08-16
C_ID_56419,Stephanie,Redmond,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink","Office Supplies",Consumer,"New York City","New York","United States",East,"Late delivery",O_ID_3062693,"Standard Class",4,6,35,300,5,218.53,2020-06-05,2020-12-05
C_ID_62641,Amanda,Miller,"Hoover WindTunnel Plus Canister Vacuum","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Advance shipping",O_ID_3000852,"Standard Class",4,2,64,400,1,109.19,2020-03-10,2020-05-10
C_ID_62026,Danielle,Company,"Newell 329","Office Supplies",Consumer,"New York City","New York","United States",East,"Advance shipping",O_ID_3000853,"Standard Class",4,2,10,60,4,16.18,2020-11-12,2020-09-16
C_ID_65756,Sandra,Miller,"Ibico Standard Transparent Covers","Office Supplies",Consumer,Columbia,"South Carolina","United States",South,"Advance shipping",O_ID_3000854,"Standard Class",4,2,68,400,1,99.6,2020-09-21,2020-09-23
C_ID_67436,Mary,Miller,"Xerox 1934","Office Supplies",Consumer,"New York City","New York","United States",East,"Advance shipping",O_ID_3000855,"Standard Class",4,2,54,300,1,86.09,2020-03-12,2020-05-12
C_ID_64801,Mary,Miller,"Southworth 25% Cotton Premium Laser Paper and Envelopes","Office Supplies",Corporate,Jacksonville,Florida,"United States",South,"Advance shipping",O_ID_3000856,"Standard Class",4,2,72,400,1,-41,2020-03-11,2020-05-11
C_ID_65756,Dahlia,Company,"Maxell 4.7GB DVD-R",Technology,Corporate,"San Diego",California,"United States",West,"Advance shipping",O_ID_3000858,"Standard Class",4,2,71,357,4,-64.28,2020-10-24,2020-10-26
C_ID_62641,Amanda,Miller,"Panasonic KX T7731-B Digital phone",Technology,Consumer,Trenton,Michigan,"United States",Central,"Advance shipping",O_ID_3000859,"Standard Class",4,2,75,300,1,74.25,2020-03-10,2020-05-10
C_ID_61616,Mary,Miller,"Hon GuestStacker Chair",Furniture,Corporate,Trenton,Michigan,"United States",Central,"Advance shipping",O_ID_3000860,"Standard Class",4,2,33,130,1,34.12,2020-08-20,2020-08-22
C_ID_64801,Deborah,Connell,"Global Value Steno Chair, Gray",Furniture,Consumer,"San Diego",California,"United States",West,"Advance shipping",O_ID_3000861,"Standard Class",4,2,36,500,3,61.88,2020-07-27,2020-07-29
C_ID_41986,Mary,Connell,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Consumer,Trenton,Michigan,"United States",Central,"Advance shipping",O_ID_3000862,"Standard Class",4,2,20,200,1,60.84,2020-08-30,2020-09-01
C_ID_57265,Mary,Messe,"Belkin Standard 104 key USB Keyboard",Technology,Corporate,Seattle,Washington,"United States",West,"Late delivery",O_ID_3062723,"Standard Class",4,6,28,300,5,47.25,2020-06-17,2020-06-23
C_ID_62121,Pamela,Connell,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","Office Supplies",Corporate,Glendale,Arizona,"United States",West,"Advance shipping",O_ID_3000864,"Standard Class",4,3,2,200,4,23.76,2020-03-07,2020-06-07
C_ID_62416,Phillip,Connell,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow","Office Supplies",Corporate,Trenton,Michigan,"United States",Central,"Advance shipping",O_ID_3000865,"Standard Class",4,3,11,200,4,88.79,2020-10-05,2020-02-16
C_ID_63956,James,Connell,"Boston KS Multi-Size Manual Pencil Sharpener","Office Supplies",Consumer,"San Diego",California,"United States",West,"Advance shipping",O_ID_3000866,"Standard Class",4,3,40,400,4,172.78,2020-03-19,2020-03-22
C_ID_41986,James,Connell,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”","Office Supplies",Consumer,Trenton,Michigan,"United States",Central,"Advance shipping",O_ID_3000867,"Standard Class",4,3,24,240,4,16.2,2020-03-19,2020-03-22
C_ID_57750,Grace,Schneider,"Classic Ivory Antique Telephone ZL1810",Technology,Consumer,Chicago,Illinois,"United States",Central,"Late delivery",O_ID_3062727,"Standard Class",4,6,65,500,5,147.02,2020-05-03,2020-06-08
C_ID_62076,Mary,McGarr,"Akro Stacking Bins","Office Supplies",Consumer,Phoenix,Arizona,"United States",West,"Advance shipping",O_ID_3000869,"Standard Class",4,3,36,200,4,26.72,2020-01-24,2020-01-27
C_ID_62641,Mary,Hastings,"Logitech Desktop MK120 Mouse and keyboard Combo",Technology,Consumer,Seattle,Washington,"United States",West,"Advance shipping",O_ID_3000870,"Standard Class",4,3,40,200,4,73.57,2020-01-24,2020-01-27
C_ID_67436,Mary,Brandow,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Corporate,Phoenix,Arizona,"United States",West,"Advance shipping",O_ID_3000871,"Standard Class",4,3,50,200,4,68.97,2020-03-07,2020-06-07
C_ID_67891,Ryan,Brandow,"Maxell 74 Minute CD-R Spindle, 50/Pack",Technology,Consumer,"San Diego",California,"United States",West,"Advance shipping",O_ID_3000872,"Standard Class",4,3,0,240,4,112.78,2020-11-09,2020-06-17
C_ID_58674,Jeffrey,Wilson,"Xerox 1928","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Late delivery",O_ID_3064297,"First Class",1,2,65,200,1,43.5,2020-04-26,2020-04-28
C_ID_52373,Mary,Watters,"Seth Thomas 13 1/2" Wall Clock"",Furniture,Corporate,"Los Angeles",California,"United States",West,"Late delivery",O_ID_3064302,"First Class",1,2,80,500,1,152.44,2020-05-20,2020-05-22
C_ID_25555,Mary,Herman,"Kensington 6 Outlet Guardian Standard Surge Protector","Office Supplies",Consumer,"San Antonio",Texas,"United States",Central,"Late delivery",O_ID_3070993,"Standard Class",4,6,65,300,5,191.38,2020-06-24,2020-06-30
C_ID_28470,Mary,Cartwright,"Staple envelope","Office Supplies",Corporate,Freeport,"New York","United States",East,"Late delivery",O_ID_3071658,"First Class",1,2,125,200,5,123.74,2020-04-30,2020-05-02
C_ID_62641,Mary,Seio,"Nu-Dell Float Frame 11 x 14 1/2",Furniture,"Home Office","Saint Petersburg",Florida,"United States",South,"Advance shipping",O_ID_3000877,"Standard Class",4,3,7,240,4,65.17,2020-11-05,2020-02-17
C_ID_30814,William,Duston,"Martin Yale Chadless Opener Electric Letter Opener","Office Supplies",Corporate,Lowell,Massachusetts,"United States",East,"Late delivery",O_ID_3071680,"First Class",1,2,60,200,5,189.18,2020-04-05,2020-06-05
C_ID_64071,Mary,Fritzler,"Fellowes Superior 10 Outlet Split Surge Protector","Office Supplies",Consumer,Seattle,Washington,"United States",West,"Advance shipping",O_ID_3000879,"Standard Class",4,3,16,320,4,142.86,2020-08-08,2020-11-08
C_ID_66441,Mary,Mathis,"Globe Weis Peel & Seel First Class Envelopes","Office Supplies","Home Office",Seattle,Washington,"United States",West,"Advance shipping",O_ID_3000880,"Standard Class",4,3,10,200,4,89.3,2020-08-08,2020-11-08
C_ID_61527,Donald,Carroll,"Advantus Rolling Drawer Organizers","Office Supplies",Consumer,"New York City","New York","United States",East,"Advance shipping",O_ID_3000881,"Standard Class",4,3,11,200,4,39.67,2020-02-16,2020-02-19
C_ID_46424,John,House,"Avery 50","Office Supplies",Corporate,"San Francisco",California,"United States",West,"Shipping canceled",O_ID_3074291,"Standard Class",4,4,28,300,5,-315.13,2020-06-10,2020-10-10
C_ID_36825,Mary,Manning,"Binder Posts","Office Supplies",Consumer,Paterson,"New Jersey","United States",East,"Shipping on time",O_ID_3074972,"Standard Class",4,4,80,300,2,209.98,2020-06-28,2020-07-02
C_ID_55177,Steven,O'Donnell,"Motorola Droid Maxx",Technology,"Home Office",Woodstock,Georgia,"United States",South,"Advance shipping",O_ID_3000885,"Standard Class",4,3,14,200,4,21.02,2020-03-18,2020-03-21
C_ID_63081,Matthew,Messe,"Iceberg OfficeWorks 42" Round Tables"",Furniture,"Home Office",Dallas,Texas,"United States",Central,"Late delivery",O_ID_3079230,"Second Class",2,4,10,300,2,49,2020-06-27,2020-07-01
C_ID_66788,Albert,Sewall,"Xerox 1955","Office Supplies",Corporate,"New York City","New York","United States",East,"Late delivery",O_ID_3079251,"Second Class",2,6,75,300,2,-325.94,2020-06-24,2020-06-30
C_ID_35029,Henry,Ashbrook,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb","Office Supplies",Corporate,Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3079689,"Second Class",2,6,45,500,5,213.83,2020-05-29,2020-01-09
C_ID_51467,Mary,Anderson,"Avery Hole Reinforcements","Office Supplies",Consumer,Woodstock,Georgia,"United States",South,"Advance shipping",O_ID_3000890,"Standard Class",4,3,29,240,4,13.3,2020-01-06,2020-04-06
C_ID_61482,Ashley,Witt,"Newell 328","Office Supplies","Home Office",Fairfield,Connecticut,"United States",East,"Late delivery",O_ID_3080848,"Second Class",2,4,0,300,5,139.99,2020-06-27,2020-07-01
C_ID_56447,Nicole,Anderson,"Super Bands, 12/Pack","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Advance shipping",O_ID_3000892,"Standard Class",4,3,26,200,4,-133.4,2020-03-28,2020-03-31
C_ID_61167,John,Anderson,"Avery 494","Office Supplies","Home Office","San Francisco",California,"United States",West,"Advance shipping",O_ID_3000893,"Standard Class",4,3,31,240,4,85.59,2020-03-29,2020-04-01
C_ID_63115,Christine,Kampe,"Newell 325","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Late delivery",O_ID_3081434,"Standard Class",4,6,15,300,1,237.63,2020-06-27,2020-07-03
C_ID_64700,Mary,Stewart,"Fellowes Presentation Covers for Comb Binding Machines","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3082092,"Standard Class",4,5,50,500,5,224.98,2020-05-03,2020-05-08
C_ID_59182,Michael,Stewart,"Jawbone MINI JAMBOX Wireless Bluetooth Speaker",Technology,"Home Office",Fairfield,Connecticut,"United States",East,"Advance shipping",O_ID_3000896,"Standard Class",4,3,68,400,4,116.19,2020-03-09,2020-06-09
C_ID_64700,Mary,Miller,"Logitech Wireless Performance Mouse MX for PC and Mac",Technology,Consumer,"San Francisco",California,"United States",West,"Late delivery",O_ID_3082094,"Standard Class",4,5,60,500,5,105.59,2020-05-03,2020-05-08
C_ID_66775,Mary,Weimer,"Grandstream GXP1160 VoIP phone",Technology,Consumer,Kenosha,Wisconsin,"United States",Central,"Late delivery",O_ID_3082107,"Standard Class",4,5,65,200,5,113.09,2020-04-02,2020-04-07
C_ID_70215,Mary,McCarthy,"Global Deluxe High-Back Manager's Chair",Furniture,"Home Office","San Antonio",Texas,"United States",Central,"Late delivery",O_ID_3082109,"Standard Class",4,5,80,300,5,47.46,2020-06-02,2020-04-09
C_ID_58837,Frank,VanderZanden,"Sanford 52201 APSCO Electric Pencil Sharpener","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Advance shipping",O_ID_3000900,"Standard Class",4,3,28,140,4,32.47,2020-10-07,2020-04-16
C_ID_58837,Mary,VanderZanden,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box","Office Supplies",Consumer,Hollywood,Florida,"United States",South,"Advance shipping",O_ID_3000901,"Standard Class",4,3,40,200,4,-127.95,2020-08-08,2020-11-08
C_ID_53032,Donald,Raglin,"Tennsco Single-Tier Lockers","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Advance shipping",O_ID_3000902,"Standard Class",4,3,48,240,4,19.2,2020-02-16,2020-02-19
C_ID_57967,John,Gockenbach,"Seth Thomas 14" Day/Date Wall Clock"",Furniture,Consumer,"Little Rock",Arkansas,"United States",South,"Advance shipping",O_ID_3000903,"Standard Class",4,3,32,160,4,-28.79,2020-03-29,2020-04-01
C_ID_57567,Joyce,Armstrong,"Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors","Office Supplies","Home Office","Little Rock",Arkansas,"United States",South,"Advance shipping",O_ID_3000904,"Standard Class",4,3,25,100,4,34.5,2020-02-02,2020-02-05
C_ID_52462,Mary,Packer,"Bulldog Vacuum Base Pencil Sharpener","Office Supplies","Home Office","Little Rock",Arkansas,"United States",South,"Advance shipping",O_ID_3000905,"Standard Class",4,3,29,320,4,58.24,2020-02-08,2020-05-08
C_ID_55127,Mary,Gilcrest,"Acco Translucent Poly Ring Binders","Office Supplies",Consumer,Houston,Texas,"United States",Central,"Advance shipping",O_ID_3000906,"Standard Class",4,3,18,200,4,-30.38,2020-02-08,2020-05-08
C_ID_62975,Gregory,Miller,"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges","Office Supplies",Corporate,Plantation,Florida,"United States",South,"Late delivery",O_ID_3082115,"Standard Class",4,5,20,200,5,134.39,2020-04-29,2020-01-08
C_ID_56587,Amber,Packer,"Avery 501","Office Supplies","Home Office",Jonesboro,Arkansas,"United States",South,"Advance shipping",O_ID_3000908,"Standard Class",4,2,9,300,5,104.74,2020-03-28,2020-03-30
C_ID_62980,Frank,DeCherney,"Round Specialty Laser Printer Labels","Office Supplies","Home Office","North Miami",Florida,"United States",South,"Late delivery",O_ID_3082141,"Standard Class",4,6,28,500,5,171.5,2020-05-30,2020-02-09
C_ID_65815,Jane,Tron,"Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener","Office Supplies","Home Office","New York City","New York","United States",East,"Late delivery",O_ID_3082155,"Standard Class",4,6,0,300,5,20,2020-06-01,2020-04-09
C_ID_49227,Tiffany,Seite,"Plantronics HL10 Handset Lifter",Technology,"Home Office",Mobile,Alabama,"United States",South,"Late delivery",O_ID_3085712,"Standard Class",4,5,25,300,2,4.75,2020-06-26,2020-07-01
C_ID_40510,Judith,Kastensmidt,"TOPS Money Receipt Book, Consecutively Numbered in Red,","Office Supplies",Corporate,Providence,"Rhode Island","United States",East,"Late delivery",O_ID_3086319,"Second Class",2,3,85,300,5,-88.39,2020-06-28,2020-07-01
C_ID_55792,Cynthia,Glocke,"BlackBerry Q10",Technology,Consumer,Columbus,Georgia,"United States",South,"Advance shipping",O_ID_3000913,"Standard Class",4,2,21,300,5,72.53,2020-02-26,2020-02-28
C_ID_34955,Mary,Selesnick,"SAFCO Commercial Wire Shelving, Black","Office Supplies",Consumer,Chicago,Illinois,"United States",Central,"Late delivery",O_ID_3086353,"Second Class",2,5,100,300,5,-306.77,2020-06-28,2020-07-03
C_ID_60812,Katherine,Glocke,"Tripp Lite TLP810NET Broadband Surge for Modem/Fax","Office Supplies",Consumer,Hampton,Virginia,"United States",South,"Advance shipping",O_ID_3000915,"Standard Class",4,2,30,250,5,-161.26,2020-01-31,2020-02-02
C_ID_57967,Cynthia,Bern,"Fellowes Superior 10 Outlet Split Surge Protector","Office Supplies",Consumer,Chicago,Illinois,"United States",Central,"Advance shipping",O_ID_3000916,"Standard Class",4,2,40,250,5,68.22,2020-02-26,2020-02-28
C_ID_60627,Mary,Glocke,"Premium Transparent Presentation Covers by GBC","Office Supplies",Consumer,Hampton,Virginia,"United States",South,"Advance shipping",O_ID_3000917,"Standard Class",4,2,90,500,5,118.89,2020-10-08,2020-12-08
C_ID_61582,Mary,Dickinson,"Avery Heavy-Duty EZD  Binder With Locking Rings","Office Supplies",Consumer,Hampton,Virginia,"United States",South,"Advance shipping",O_ID_3000918,"Standard Class",4,2,50,250,5,78,2020-03-03,2020-02-06
C_ID_62125,Richard,Powers,"Nokia Lumia 521 (T-Mobile)",Technology,Corporate,Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3086960,"Second Class",2,3,45,300,5,163.78,2020-06-07,2020-09-07
C_ID_63270,Pamela,Seite,"Bretford CR8500 Series Meeting Room Furniture",Furniture,Corporate,Chicago,Illinois,"United States",Central,"Late delivery",O_ID_3086977,"Second Class",2,3,5,200,5,61.87,2020-04-29,2020-05-02
C_ID_56917,Sharon,Dickinson,"Xerox 1925","Office Supplies",Consumer,"North Miami",Florida,"United States",South,"Advance shipping",O_ID_3000921,"Standard Class",4,2,0,250,5,-41.75,2020-01-08,2020-03-08
C_ID_52910,Dorothy,Zypern,"Xerox 1896","Office Supplies",Corporate,Seattle,Washington,"United States",West,"Late delivery",O_ID_3087795,"First Class",1,2,5,300,5,133.64,2020-06-27,2020-06-29
C_ID_53032,Shirley,Harms,"Chromcraft Rectangular Conference Tables",Furniture,Consumer,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3000923,"Standard Class",4,2,2,150,5,-83.16,2020-03-30,2020-04-01
C_ID_55842,Kevin,Miller,"Avery Non-Stick Binders","Office Supplies",Corporate,Denver,Colorado,"United States",West,"Advance shipping",O_ID_3000924,"Standard Class",4,2,5,500,5,133.64,2020-02-08,2020-04-08
C_ID_59905,Richard,Haberlin,"Master Giant Foot Doorstop, Safety Yellow",Furniture,Corporate,Seattle,Washington,"United States",West,"Late delivery",O_ID_3087798,"First Class",1,2,25,200,5,47.5,2020-04-12,2020-06-12
C_ID_58397,Joan,Häberlin,"Xerox 1929","Office Supplies",Corporate,Denver,Colorado,"United States",West,"Advance shipping",O_ID_3000926,"Standard Class",4,2,5,250,5,9.8,2020-02-28,2020-03-02
C_ID_52665,Mary,Hastings,"Round Ring Binders","Office Supplies",Consumer,Farmington,"New Mexico","United States",West,"Late delivery",O_ID_3087832,"First Class",1,2,45,300,5,131.94,2020-06-30,2020-07-02
C_ID_60938,Robert,Powers,"Stockwell Gold Paper Clips","Office Supplies",Corporate,Detroit,Michigan,"United States",Central,"Late delivery",O_ID_3088224,"First Class",1,2,85,200,5,-115.77,2020-04-09,2020-06-09
C_ID_55826,Joan,Craven,"Hon Metal Bookcases, Gray",Furniture,Consumer,"New York City","New York","United States",East,"Advance shipping",O_ID_3000929,"Standard Class",4,2,15,500,5,227.93,2020-02-28,2020-03-02
C_ID_52644,Mary,Tran,"OtterBox Defender Series Case - iPhone 5c",Technology,Consumer,Montgomery,Alabama,"United States",South,"Late delivery",O_ID_3088743,"Second Class",2,5,35,300,5,34.87,2020-06-04,2020-11-04
C_ID_63633,Benjamin,Hansen,"Wilson Jones Four-Pocket Poly Binders","Office Supplies","Home Office",Rochester,Minnesota,"United States",Central,"Late delivery",O_ID_3089581,"First Class",1,2,10,500,2,183.73,2020-05-24,2020-05-26
C_ID_62252,Bryan,Hamilton,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",Furniture,Consumer,"Los Angeles",California,"United States",West,"Late delivery",O_ID_3089584,"First Class",1,2,35,300,2,-720.68,2020-06-17,2020-06-19
C_ID_64099,Mary,Moss,"Xerox 1956","Office Supplies",Corporate,"Los Angeles",California,"United States",West,"Late delivery",O_ID_3092575,"Standard Class",4,5,65,200,2,108.74,2020-04-10,2020-09-10
C_ID_53716,Nicole,Edelman,"Space Solutions HD Industrial Steel Shelving.","Office Supplies",Corporate,Billings,Montana,"United States",West,"Advance shipping",O_ID_3000934,"Standard Class",4,2,25,500,5,-6.65,2020-02-22,2020-02-24
C_ID_49664,Mary,Preis,"Seth Thomas 14" Day/Date Wall Clock"",Furniture,Consumer,Philadelphia,Pennsylvania,"United States",East,"Advance shipping",O_ID_3092859,"Standard Class",4,3,100,500,2,-279.97,2020-05-25,2020-05-28
C_ID_52516,Kevin,Satty,"Fellowes PB300 Plastic Comb Binding Machine","Office Supplies",Corporate,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3000936,"Standard Class",4,2,14,250,5,73.21,2020-02-08,2020-04-08
C_ID_48519,Mary,percer,"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center","Office Supplies",Corporate,Philadelphia,Pennsylvania,"United States",East,"Advance shipping",O_ID_3092862,"Standard Class",4,3,125,500,2,140.61,2020-05-25,2020-05-28
C_ID_51976,Crystal,Knutson,"Safco Chair Connectors, 6/Carton",Furniture,Corporate,Columbus,Ohio,"United States",East,"Advance shipping",O_ID_3000938,"Standard Class",4,2,14,500,5,77.93,2020-07-05,2020-09-05
